# ID, Campaign, Class, Class Probs (DSCUT, EA, EB, GDOR, Noise, OTHPER, RRab), Anomaly Score
202061002,0, DSCUT,0.577789,0.010778,0.003170,0.024644,0.157082,0.226411,0.000128,0.034483
202061003,0,OTHPER,0.001258,0.069579,0.002016,0.007222,0.289149,0.630777,0.000000,0.107011
202061013,0, Noise,0.007728,0.011548,0.001085,0.033516,0.718312,0.227810,0.000000,0.027397
202061020,0, Noise,0.000295,0.000229,0.000000,0.008842,0.632514,0.358120,0.000000,0.003344
202061026,0,OTHPER,0.000503,0.004239,0.012102,0.026536,0.006383,0.950187,0.000049,0.023891
202061029,0,OTHPER,0.000000,0.002041,0.000114,0.003679,0.122963,0.871202,0.000000,0.071429
202061034,0, Noise,0.000172,0.002703,0.000204,0.008061,0.584739,0.404121,0.000000,0.086957
202061042,0,OTHPER,0.000000,0.004470,0.000268,0.001334,0.266905,0.727022,0.000000,0.016949
202061043,0,OTHPER,0.000551,0.029131,0.006466,0.006970,0.092874,0.864008,0.000000,0.010101
202061046,0,OTHPER,0.000151,0.030971,0.003394,0.012550,0.079576,0.873256,0.000103,0.027397
202061048,0,OTHPER,0.024882,0.037018,0.028229,0.291837,0.220695,0.397206,0.000133,0.063830
202061056,0,OTHPER,0.030268,0.020035,0.059879,0.033281,0.011658,0.840170,0.004710,0.094891
202061059,0,OTHPER,0.000062,0.006701,0.006308,0.020853,0.416143,0.549799,0.000133,0.003344
202061065,0, Noise,0.000225,0.006716,0.000094,0.003173,0.734162,0.255563,0.000067,0.045296
202061102,0, Noise,0.001662,0.007000,0.000958,0.013156,0.615657,0.361567,0.000000,0.000000
202061127,0, Noise,0.129429,0.009185,0.002039,0.019754,0.523065,0.316494,0.000033,0.067616
202061129,0, Noise,0.143919,0.003464,0.001721,0.006878,0.573564,0.270296,0.000158,0.030928
202061131,0,OTHPER,0.047120,0.016018,0.053928,0.065152,0.199362,0.617564,0.000856,0.185771
202061132,0, Noise,0.000931,0.036028,0.001302,0.007521,0.852842,0.101376,0.000000,0.000000
202061137,0, Noise,0.054069,0.102287,0.017661,0.079930,0.603148,0.142842,0.000064,0.045296
202061142,0,OTHPER,0.002901,0.066743,0.022146,0.043796,0.378528,0.485360,0.000527,0.027397
202061143,0, Noise,0.001604,0.047672,0.007285,0.010774,0.655417,0.277247,0.000000,0.010101
202061144,0, Noise,0.022120,0.030676,0.008356,0.036035,0.719625,0.181229,0.001960,0.111111
202061162,0, Noise,0.027510,0.253315,0.025608,0.074227,0.411491,0.206904,0.000946,0.016949
202061164,0,OTHPER,0.001975,0.203421,0.042417,0.071896,0.265028,0.415178,0.000085,0.020408
202061197,0,OTHPER,0.031235,0.049107,0.014904,0.261623,0.302845,0.340261,0.000026,0.013514
202061199,0, Noise,0.000243,0.013696,0.000957,0.007391,0.742474,0.235238,0.000000,0.045296
202061204,0,OTHPER,0.003037,0.065659,0.002667,0.022968,0.435874,0.469458,0.000337,0.010101
202061205,0,  GDOR,0.001701,0.013686,0.009420,0.611376,0.011233,0.352392,0.000192,0.063830
202061207,0,OTHPER,0.000435,0.009211,0.001528,0.468704,0.048058,0.471553,0.000510,0.010101
202061208,0,  GDOR,0.005527,0.108522,0.023271,0.362945,0.198962,0.300773,0.000000,0.013514
202061216,0, DSCUT,0.718888,0.006087,0.004520,0.028335,0.098952,0.143003,0.000215,0.048951
202061223,0,OTHPER,0.005548,0.008041,0.018319,0.043523,0.022192,0.902202,0.000175,0.071429
202061225,0,OTHPER,0.012728,0.015920,0.004760,0.089966,0.316309,0.559847,0.000470,0.098901
202061226,0, DSCUT,0.353913,0.004220,0.017305,0.281747,0.102937,0.228195,0.011681,0.132075
202061236,0,OTHPER,0.000744,0.007881,0.001981,0.108761,0.063435,0.817137,0.000061,0.041667
202061239,0, Noise,0.001811,0.001418,0.000071,0.107300,0.461318,0.428082,0.000000,0.003344
202061242,0,OTHPER,0.000591,0.001643,0.001014,0.026874,0.050850,0.918962,0.000067,0.171875
202061244,0,OTHPER,0.002218,0.013407,0.009981,0.237362,0.107097,0.629815,0.000120,0.127820
202061245,0,OTHPER,0.001785,0.003189,0.002487,0.025662,0.186980,0.779834,0.000064,0.136364
202061247,0,  GDOR,0.000220,0.005847,0.003092,0.692992,0.014842,0.282952,0.000055,0.010101
202061248,0,OTHPER,0.014750,0.030457,0.037829,0.090268,0.177884,0.647555,0.001257,0.127820
202061249,0,OTHPER,0.000490,0.003163,0.002033,0.032057,0.036336,0.925680,0.000241,0.041667
202061250,0, Noise,0.000350,0.004841,0.000793,0.012290,0.764216,0.217510,0.000000,0.000000
202061251,0, Noise,0.001109,0.000973,0.000327,0.007889,0.653237,0.336466,0.000000,0.041667
202061252,0,OTHPER,0.000528,0.002041,0.001725,0.022093,0.285836,0.687710,0.000067,0.010101
202061253,0,OTHPER,0.000436,0.003976,0.017948,0.017723,0.069477,0.890325,0.000115,0.067616
202061255,0, Noise,0.000000,0.000143,0.000000,0.000061,0.788987,0.210808,0.000000,0.006711
202061263,0, Noise,0.000437,0.014854,0.000893,0.015745,0.496938,0.471132,0.000000,0.010101
202061279,0,OTHPER,0.000628,0.010924,0.001815,0.020262,0.344879,0.621492,0.000000,0.090909
202061281,0,OTHPER,0.000064,0.001618,0.000109,0.001617,0.198955,0.797637,0.000000,0.006711
202061287,0,OTHPER,0.026973,0.048427,0.053030,0.139020,0.116917,0.612323,0.003310,0.239669
202061288,0,  GDOR,0.010373,0.267616,0.100028,0.318975,0.091411,0.204444,0.007153,0.098901
202061293,0,OTHPER,0.002113,0.212962,0.035626,0.037322,0.123751,0.587492,0.000733,0.013514
202061296,0,OTHPER,0.003499,0.018195,0.020304,0.054276,0.051024,0.850515,0.002188,0.119403
202061312,0,  GDOR,0.152833,0.086581,0.025795,0.465266,0.175972,0.093419,0.000135,0.048951
202061315,0, Noise,0.000252,0.007576,0.000449,0.000764,0.728957,0.261824,0.000177,0.020408
202061316,0, Noise,0.040386,0.109335,0.083322,0.011014,0.617277,0.134262,0.004404,0.090909
202061317,0,    EB,0.014390,0.049949,0.570128,0.007975,0.033436,0.234556,0.089566,0.176471
202061318,0, Noise,0.017649,0.112351,0.041687,0.016233,0.595807,0.173450,0.042823,0.071429
202061320,0,OTHPER,0.063882,0.019368,0.211859,0.007035,0.168952,0.526414,0.002489,0.034483
202061321,0, Noise,0.032184,0.110820,0.051244,0.044929,0.620028,0.089162,0.051634,0.145038
202061329,0, Noise,0.000543,0.016823,0.001019,0.009876,0.505352,0.466387,0.000000,0.000000
202061333,0, DSCUT,0.933077,0.002558,0.007300,0.011360,0.030796,0.014910,0.000000,0.045296
202061336,0,OTHPER,0.002825,0.006983,0.000706,0.118850,0.414465,0.455832,0.000339,0.010101
202061338,0, DSCUT,0.773651,0.002958,0.008720,0.036481,0.058728,0.119421,0.000040,0.063830
202061349,0,OTHPER,0.001504,0.011369,0.006053,0.051875,0.046997,0.882025,0.000177,0.010101
202061353,0,  GDOR,0.012758,0.018694,0.041289,0.716018,0.007801,0.200647,0.002794,0.224490
202061363,0, Noise,0.010276,0.057327,0.014994,0.048471,0.473269,0.395662,0.000000,0.010101
202061743,0, Noise,0.000000,0.000476,0.000082,0.000126,0.849068,0.150247,0.000000,0.003344
202061771,0, Noise,0.138090,0.003201,0.008518,0.006708,0.441899,0.399224,0.002360,0.006711
202061772,0, Noise,0.001507,0.033419,0.001961,0.001430,0.856447,0.104918,0.000318,0.013514
202061773,0, Noise,0.000119,0.000508,0.000062,0.000334,0.803335,0.195642,0.000000,0.006711
202061774,0, Noise,0.032478,0.144796,0.048114,0.082549,0.475965,0.215598,0.000500,0.045296
202061775,0, Noise,0.000595,0.064649,0.029962,0.001526,0.580880,0.321986,0.000402,0.020408
202061786,0, Noise,0.000062,0.001420,0.000889,0.003115,0.859343,0.135170,0.000000,0.013514
202061789,0, Noise,0.022702,0.066640,0.029868,0.037968,0.639239,0.203429,0.000155,0.003344
202061790,0, Noise,0.001448,0.094861,0.009990,0.003629,0.755476,0.133541,0.001055,0.038062
202061791,0, Noise,0.007138,0.156072,0.028286,0.010221,0.546711,0.223758,0.027813,0.075269
202061794,0, Noise,0.000155,0.011407,0.003460,0.001604,0.720335,0.262852,0.000187,0.016949
202061795,0, Noise,0.010381,0.121796,0.024041,0.010823,0.579669,0.211385,0.041904,0.086957
202061796,0,OTHPER,0.068498,0.038483,0.072541,0.028043,0.148815,0.641742,0.001878,0.111111
202061797,0, Noise,0.049863,0.095046,0.031389,0.039304,0.617241,0.165451,0.001705,0.020408
202061798,0, Noise,0.000800,0.070141,0.005125,0.001934,0.771800,0.150150,0.000050,0.016949
202061799,0,OTHPER,0.000387,0.018006,0.006197,0.006420,0.461233,0.507299,0.000459,0.034483
202061800,0,OTHPER,0.008855,0.086053,0.068556,0.015332,0.101106,0.715834,0.004265,0.119403
202061801,0,OTHPER,0.000276,0.013070,0.006378,0.008588,0.041437,0.929883,0.000367,0.034483
202061804,0, Noise,0.000330,0.001941,0.000403,0.000194,0.717853,0.279279,0.000000,0.020408
202061806,0, Noise,0.001597,0.027561,0.000056,0.009307,0.739501,0.221911,0.000067,0.027397
202061807,0, Noise,0.000132,0.005512,0.000561,0.000963,0.739521,0.253310,0.000000,0.010101
202061808,0,OTHPER,0.037818,0.146949,0.129489,0.034758,0.153449,0.428337,0.069200,0.239669
202061814,0,OTHPER,0.002309,0.004361,0.009284,0.101018,0.008715,0.874094,0.000219,0.020408
202061819,0,OTHPER,0.000447,0.024078,0.009376,0.012145,0.030759,0.922598,0.000597,0.023891
202062048,0, Noise,0.033874,0.149286,0.084237,0.009874,0.453580,0.146278,0.122870,0.102941
202062050,0,OTHPER,0.000191,0.003226,0.000640,0.009072,0.007013,0.979857,0.000000,0.027397
202062054,0, Noise,0.000027,0.011679,0.000143,0.001908,0.690260,0.295983,0.000000,0.016949
202062060,0,OTHPER,0.000034,0.004225,0.000214,0.009414,0.309816,0.676297,0.000000,0.006711
202062063,0,OTHPER,0.001081,0.238721,0.132352,0.072407,0.120013,0.434010,0.001415,0.123596
202062064,0,  GDOR,0.000125,0.005362,0.005902,0.942459,0.001008,0.045144,0.000000,0.052632
202062065,0,OTHPER,0.019402,0.030994,0.053230,0.353689,0.011747,0.528621,0.002317,0.162791
202062075,0,OTHPER,0.027845,0.003452,0.001958,0.130507,0.356070,0.480100,0.000067,0.013514
202062077,0,OTHPER,0.000059,0.015445,0.000673,0.001036,0.178609,0.804179,0.000000,0.027397
202062078,0,OTHPER,0.000643,0.005979,0.002832,0.131895,0.073946,0.784619,0.000087,0.010101
202062081,0,OTHPER,0.006058,0.010495,0.030152,0.316324,0.006446,0.628880,0.001646,0.063830
202062082,0, Noise,0.003467,0.001712,0.000454,0.029296,0.678019,0.286803,0.000249,0.010101
202062085,0,  GDOR,0.002794,0.184379,0.134839,0.384618,0.029900,0.260461,0.003008,0.038062
202062086,0,OTHPER,0.006539,0.028042,0.009607,0.152267,0.221956,0.581400,0.000190,0.006711
202062090,0,  GDOR,0.035787,0.022341,0.026941,0.681811,0.034407,0.198473,0.000240,0.079137
202062093,0, Noise,0.000358,0.000900,0.000061,0.006997,0.604136,0.387548,0.000000,0.030928
202062095,0,OTHPER,0.000250,0.000533,0.000598,0.060110,0.059018,0.879490,0.000000,0.006711
202062100,0, DSCUT,0.813183,0.013554,0.059144,0.011126,0.009186,0.093122,0.000685,0.071429
202062105,0,OTHPER,0.007567,0.020385,0.047892,0.100138,0.003299,0.818373,0.002347,0.145038
202062106,0,OTHPER,0.002350,0.009162,0.032544,0.073195,0.008859,0.873823,0.000067,0.030928
202062107,0,OTHPER,0.003586,0.022776,0.014828,0.194856,0.136964,0.626739,0.000251,0.056338
202062111,0,OTHPER,0.000898,0.001198,0.013240,0.038716,0.019480,0.926342,0.000125,0.041667
202062114,0,OTHPER,0.006292,0.016131,0.015073,0.089810,0.016979,0.855388,0.000325,0.115242
202062120,0,  GDOR,0.010851,0.057718,0.021715,0.754879,0.014310,0.139558,0.000969,0.067616
202062129,0, Noise,0.022676,0.182368,0.047992,0.135570,0.350242,0.259405,0.001746,0.006711
202062132,0,OTHPER,0.000000,0.001179,0.000042,0.036805,0.051878,0.910096,0.000000,0.016949
202062136,0, Noise,0.000203,0.007822,0.000886,0.005513,0.616695,0.368881,0.000000,0.013514
202062150,0,OTHPER,0.014626,0.006890,0.009984,0.435273,0.038861,0.493676,0.000689,0.145038
202062154,0,OTHPER,0.025046,0.070098,0.095604,0.067677,0.011167,0.711450,0.018958,0.310044
202062156,0,OTHPER,0.000703,0.010065,0.008990,0.016419,0.442170,0.521599,0.000054,0.010101
202062157,0,OTHPER,0.001914,0.001169,0.005073,0.054259,0.016196,0.921388,0.000000,0.020408
202062172,0, Noise,0.003640,0.001942,0.000000,0.006038,0.784488,0.203893,0.000000,0.000000
202062175,0,OTHPER,0.079928,0.021446,0.015953,0.162085,0.324004,0.394466,0.002118,0.016949
202062176,0,    EA,0.001559,0.525331,0.120265,0.046571,0.145693,0.160415,0.000166,0.034483
202062183,0,OTHPER,0.001691,0.004968,0.008044,0.059084,0.180174,0.745504,0.000535,0.090909
202062191,0,    EA,0.027128,0.333646,0.174225,0.087089,0.156846,0.207085,0.013981,0.119403
202062198,0,  GDOR,0.005849,0.003299,0.009686,0.839293,0.016618,0.124825,0.000430,0.107011
202062200,0,  GDOR,0.014763,0.017334,0.008694,0.414206,0.218567,0.326150,0.000286,0.048951
202062202,0, Noise,0.000634,0.002290,0.000056,0.061182,0.484302,0.451536,0.000000,0.003344
202062204,0, Noise,0.001372,0.003856,0.000644,0.005966,0.589055,0.399106,0.000000,0.016949
202062206,0,OTHPER,0.001377,0.032534,0.095902,0.085152,0.005005,0.779071,0.000959,0.145038
202062207,0,OTHPER,0.001307,0.005721,0.001855,0.129859,0.285089,0.576113,0.000056,0.071429
202062219,0,OTHPER,0.009095,0.131152,0.018948,0.084053,0.253761,0.502899,0.000092,0.027397
202062222,0,OTHPER,0.000636,0.001615,0.004629,0.017626,0.071834,0.903528,0.000132,0.071429
202062226,0,OTHPER,0.018218,0.023270,0.013860,0.365514,0.161429,0.415104,0.002606,0.063830
202062227,0,OTHPER,0.003509,0.002403,0.005377,0.125655,0.117000,0.744442,0.001615,0.162791
202062229,0, Noise,0.000759,0.001637,0.000048,0.024783,0.642258,0.330356,0.000160,0.016949
202062230,0,OTHPER,0.061319,0.027486,0.146822,0.057974,0.021563,0.683642,0.001195,0.079137
202062234,0,  GDOR,0.000752,0.007573,0.002183,0.498418,0.033113,0.457961,0.000000,0.006711
202062240,0,OTHPER,0.001581,0.315789,0.095133,0.043043,0.181106,0.361553,0.001794,0.038062
202062356,0, Noise,0.183267,0.028656,0.019294,0.013537,0.527205,0.223463,0.004578,0.079137
202062417,0,OTHPER,0.012908,0.106056,0.033678,0.306897,0.203083,0.337124,0.000254,0.010101
202062419,0,OTHPER,0.003103,0.017078,0.005092,0.136071,0.237239,0.601418,0.000000,0.013514
202062436,0,OTHPER,0.001555,0.002959,0.001304,0.292563,0.204544,0.496951,0.000123,0.056338
202062447,0,  GDOR,0.001200,0.027319,0.029795,0.824753,0.006077,0.110469,0.000388,0.067616
202062450,0,    EB,0.001263,0.379702,0.554100,0.003312,0.025237,0.035602,0.000785,0.111111
202062454,0, DSCUT,0.355013,0.002749,0.000396,0.085088,0.256896,0.295869,0.003990,0.003344
202062455,0,  GDOR,0.001599,0.025791,0.016399,0.507715,0.077540,0.370706,0.000250,0.023891
202062457,0,OTHPER,0.009406,0.188149,0.093277,0.103034,0.168094,0.411097,0.026944,0.111111
202062458,0,OTHPER,0.019287,0.024312,0.059890,0.067383,0.028860,0.799488,0.000780,0.310044
202062463,0, Noise,0.000280,0.002148,0.000392,0.010738,0.522316,0.464125,0.000000,0.063830
202062464,0,OTHPER,0.033331,0.006381,0.051831,0.372828,0.025452,0.508729,0.001448,0.136364
202062466,0,OTHPER,0.015706,0.039466,0.031324,0.338713,0.049335,0.522278,0.003178,0.234568
202062468,0,OTHPER,0.000052,0.000863,0.000122,0.000126,0.032110,0.966727,0.000000,0.045296
202062472,0, DSCUT,0.643626,0.011331,0.106357,0.014610,0.011822,0.042000,0.170255,0.185771
202062473,0, DSCUT,0.397833,0.002600,0.001492,0.089406,0.190108,0.316440,0.002120,0.013514
202062476,0, Noise,0.009443,0.064231,0.010285,0.224112,0.377777,0.314152,0.000000,0.060071
202062480,0,OTHPER,0.346509,0.001132,0.002434,0.057403,0.211573,0.378501,0.002448,0.000000
202062481,0,OTHPER,0.020196,0.006121,0.024250,0.072785,0.045905,0.830179,0.000563,0.153846
202062482,0, DSCUT,0.499739,0.003994,0.004243,0.125008,0.092335,0.273025,0.001656,0.006711
202062487,0, DSCUT,0.842848,0.002600,0.010117,0.072084,0.029915,0.042370,0.000067,0.181102
202062488,0,OTHPER,0.001608,0.067273,0.005218,0.020012,0.258463,0.647425,0.000000,0.027397
202062495,0,    EB,0.004637,0.040520,0.665952,0.075997,0.015423,0.197284,0.000188,0.214575
202062496,0,OTHPER,0.002569,0.018122,0.018009,0.030039,0.059239,0.871489,0.000532,0.234568
202062511,0,  GDOR,0.014328,0.164363,0.044217,0.487124,0.135825,0.152816,0.001326,0.079137
202062512,0, Noise,0.000000,0.001292,0.000000,0.000491,0.521833,0.476384,0.000000,0.034483
202062514,0,OTHPER,0.002723,0.005618,0.007851,0.366264,0.070213,0.546470,0.000861,0.209677
202062517,0,OTHPER,0.002785,0.002400,0.010001,0.032264,0.048471,0.903826,0.000252,0.102941
202062521,0,OTHPER,0.005412,0.001662,0.006093,0.078497,0.037596,0.870254,0.000487,0.229508
202062523,0,OTHPER,0.000104,0.002577,0.000721,0.181601,0.152801,0.662144,0.000053,0.003344
202062525,0,OTHPER,0.000031,0.001783,0.000174,0.013796,0.469290,0.514925,0.000000,0.006711
202062527,0, DSCUT,0.541977,0.007545,0.016415,0.157770,0.079625,0.189539,0.007129,0.063830
202062529,0,OTHPER,0.000343,0.004342,0.000758,0.012025,0.002430,0.980103,0.000000,0.013514
202062533,0,OTHPER,0.000446,0.010991,0.008536,0.026380,0.062889,0.890702,0.000057,0.115242
202062552,0,  GDOR,0.030103,0.004133,0.005514,0.794710,0.020867,0.144118,0.000555,0.034483
202062559,0,OTHPER,0.009467,0.004539,0.034670,0.097369,0.034773,0.818127,0.001054,0.083032
202062563,0,OTHPER,0.007861,0.022440,0.057982,0.037302,0.003552,0.869879,0.000984,0.098901
202062572,0, DSCUT,0.519230,0.004864,0.001800,0.124840,0.125186,0.217642,0.006439,0.006711
202062582,0, Noise,0.006161,0.108184,0.014243,0.069186,0.460084,0.341576,0.000567,0.030928
202062594,0,OTHPER,0.001681,0.020323,0.004877,0.038737,0.010255,0.923942,0.000184,0.052632
202062603,0, Noise,0.101255,0.003162,0.003135,0.030983,0.462238,0.391494,0.007733,0.107011
202062604,0, Noise,0.001750,0.000764,0.000718,0.006585,0.668199,0.321918,0.000067,0.023891
202062607,0,OTHPER,0.000000,0.000296,0.000000,0.000712,0.242193,0.756800,0.000000,0.030928
202062609,0,OTHPER,0.000375,0.007709,0.011447,0.005811,0.004947,0.968476,0.001236,0.045296
202062623,0,OTHPER,0.000086,0.003658,0.002072,0.025543,0.333627,0.634880,0.000133,0.000000
202062632,0,OTHPER,0.002183,0.009085,0.007835,0.076407,0.357235,0.547055,0.000200,0.090909
202062633,0,OTHPER,0.000073,0.005182,0.002026,0.001345,0.367859,0.623452,0.000064,0.034483
202062634,0, Noise,0.000000,0.001369,0.000186,0.002074,0.847791,0.148514,0.000067,0.038062
202062635,0, Noise,0.000000,0.001165,0.000277,0.000754,0.612153,0.385652,0.000000,0.003344
202062640,0, Noise,0.000000,0.000435,0.000040,0.000725,0.913118,0.085682,0.000000,0.000000
202062769,0, Noise,0.072339,0.133763,0.073522,0.260507,0.275910,0.182429,0.001529,0.094891
202062782,0,  GDOR,0.017915,0.136250,0.035910,0.465532,0.160220,0.184078,0.000095,0.052632
202063042,0, DSCUT,0.925686,0.002223,0.003177,0.014847,0.031423,0.022468,0.000176,0.016949
202063053,0,OTHPER,0.046651,0.025620,0.033813,0.136759,0.202750,0.553683,0.000724,0.060071
202063066,0, DSCUT,0.588841,0.006476,0.010321,0.031774,0.123493,0.238916,0.000178,0.119403
202063090,0,  GDOR,0.008794,0.024912,0.024658,0.512687,0.009972,0.418755,0.000221,0.023891
202063098,0, Noise,0.014094,0.089867,0.042866,0.172229,0.400969,0.279500,0.000475,0.003344
202063120,0,  GDOR,0.226850,0.082304,0.063754,0.402821,0.130883,0.091544,0.001844,0.060071
202063158,0, DSCUT,0.687272,0.008863,0.003851,0.147812,0.057648,0.093906,0.000649,0.071429
202063160,0,    EA,0.000000,0.966403,0.023540,0.000759,0.001971,0.007071,0.000257,0.271186
202063171,0,  GDOR,0.237333,0.028100,0.105200,0.348139,0.067316,0.212405,0.001507,0.048951
202063174,0,OTHPER,0.042186,0.020097,0.104296,0.087515,0.018756,0.726373,0.000777,0.052632
202063178,0, DSCUT,0.526836,0.008066,0.003382,0.138029,0.133504,0.182869,0.007315,0.000000
202063186,0, DSCUT,0.828526,0.003432,0.004618,0.083107,0.028881,0.050424,0.001013,0.075269
202063189,0,OTHPER,0.036166,0.009989,0.017814,0.048838,0.156701,0.730492,0.000000,0.094891
202063201,0,    EB,0.004930,0.007364,0.826463,0.012770,0.003704,0.142221,0.002548,0.119403
202063210,0,OTHPER,0.033020,0.021811,0.015118,0.099348,0.367067,0.462103,0.001534,0.030928
202063217,0, DSCUT,0.483054,0.010981,0.010304,0.067322,0.155311,0.268182,0.004846,0.369863
202063256,0,OTHPER,0.003045,0.016681,0.012815,0.324953,0.049446,0.592828,0.000233,0.003344
202063265,0, DSCUT,0.387677,0.017002,0.000532,0.092366,0.219511,0.280719,0.002194,0.006711
202063266,0, DSCUT,0.985304,0.001196,0.003156,0.003227,0.004283,0.002741,0.000092,0.048951
202063271,0,  GDOR,0.003163,0.004503,0.005382,0.848117,0.024910,0.113568,0.000356,0.060071
202063282,0, DSCUT,0.962161,0.000976,0.004270,0.007765,0.016767,0.008061,0.000000,0.127820
202063298,0, Noise,0.019566,0.054142,0.014750,0.302613,0.319473,0.289389,0.000067,0.079137
202063308,0, Noise,0.019298,0.199479,0.030737,0.120882,0.376038,0.252537,0.001027,0.013514
202063312,0, DSCUT,0.911564,0.008394,0.007570,0.014551,0.032658,0.025108,0.000153,0.111111
202063319,0, DSCUT,0.702891,0.002895,0.012126,0.044569,0.057722,0.178814,0.000982,0.145038
202063326,0,OTHPER,0.036649,0.045156,0.059433,0.048375,0.132269,0.677367,0.000752,0.079137
202063327,0, DSCUT,0.945275,0.001032,0.010831,0.004796,0.020132,0.017935,0.000000,0.086957
202063347,0, DSCUT,0.500118,0.003717,0.001752,0.051378,0.159247,0.280720,0.003068,0.020408
202063351,0,OTHPER,0.002210,0.236608,0.059597,0.094219,0.299128,0.307874,0.000364,0.063830
202063357,0,    EB,0.000804,0.003735,0.986909,0.001115,0.000219,0.007186,0.000032,0.090909
202063384,0,  GDOR,0.009832,0.058687,0.067032,0.438508,0.045898,0.379350,0.000693,0.145038
202063410,0,OTHPER,0.006016,0.007787,0.003758,0.091815,0.355269,0.535356,0.000000,0.003344
202063421,0,OTHPER,0.000617,0.001909,0.000040,0.030286,0.324814,0.642138,0.000196,0.030928
202063508,0, DSCUT,0.908730,0.002190,0.009591,0.022009,0.028847,0.028471,0.000162,0.056338
